url,http_status,final_url,redirect_count,response_time_ms,content_type,title,h1,canonical,robots_meta,noindex,ga4_present,final_css_present,sitewide_body_class,notes
https://rubinoxmetal.com/materials/stainless-steel-fasteners-supplier-india.html,200,https://rubinoxmetal.com/materials/stainless-steel-fasteners-supplier-india.html,0,56,text/html; charset=utf-8,"SS Fasteners Supplier in India | SS Bolts, Nuts, Washers",Stainless Steel Fasteners Supplier in India,https://rubinoxmetal.com/materials/stainless-steel-fasteners-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/stainless-steel-angles-supplier-india.html,200,https://rubinoxmetal.com/materials/stainless-steel-angles-supplier-india.html,0,53,text/html; charset=utf-8,"SS Angles Supplier in India | SS 304, 316, 316L Angles",Stainless Steel Angles Supplier in India,https://rubinoxmetal.com/materials/stainless-steel-angles-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/stainless-steel-bars-rods-supplier-india.html,200,https://rubinoxmetal.com/materials/stainless-steel-bars-rods-supplier-india.html,0,51,text/html; charset=utf-8,"SS Bars & Rods Supplier in India | SS 304, 316, 316L Bars",Stainless Steel Bars & Rods Supplier in India,https://rubinoxmetal.com/materials/stainless-steel-bars-rods-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/stainless-steel-bars-supplier-india.html,200,https://rubinoxmetal.com/materials/stainless-steel-bars-supplier-india.html,0,44,text/html; charset=utf-8,Stainless Steel Bars Supplier in India | SS Square & Hex Bars,Stainless Steel Bars Supplier in India,https://rubinoxmetal.com/materials/stainless-steel-bars-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/stainless-steel-rods-supplier-india.html,200,https://rubinoxmetal.com/materials/stainless-steel-rods-supplier-india.html,0,49,text/html; charset=utf-8,Stainless Steel Rods Supplier in India | SS Round Rods,Stainless Steel Rods Supplier in India,https://rubinoxmetal.com/materials/stainless-steel-rods-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/stainless-steel-flats-supplier-india.html,200,https://rubinoxmetal.com/materials/stainless-steel-flats-supplier-india.html,0,59,text/html; charset=utf-8,"SS Flats Supplier in India | SS 304, 316, 316L Flat Bars",Stainless Steel Flats Supplier in India,https://rubinoxmetal.com/materials/stainless-steel-flats-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/stainless-steel-circles-supplier-india.html,200,https://rubinoxmetal.com/materials/stainless-steel-circles-supplier-india.html,0,74,text/html; charset=utf-8,"SS Circles Supplier in India | SS 304, 316, 316L Circles",Stainless Steel Circles Supplier in India,https://rubinoxmetal.com/materials/stainless-steel-circles-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/stainless-steel-wire-mesh-supplier-india.html,200,https://rubinoxmetal.com/materials/stainless-steel-wire-mesh-supplier-india.html,0,61,text/html; charset=utf-8,"SS Wire Mesh Supplier in India | SS 304, 316 Wire Mesh",Stainless Steel Wire Mesh Supplier in India,https://rubinoxmetal.com/materials/stainless-steel-wire-mesh-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/aluminium.html,200,https://rubinoxmetal.com/materials/aluminium.html,0,62,text/html; charset=utf-8,"Aluminium Supplier in India | 6061, 6063 & 7075 | Rubinox","Aluminium 6061, 6063 & 7075 Supplier in India",https://rubinoxmetal.com/materials/aluminium.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/aluminium-6061-supplier-india.html,200,https://rubinoxmetal.com/materials/aluminium-6061-supplier-india.html,0,64,text/html; charset=utf-8,Aluminium 6061 Supplier in India | 6061-T6 & T651,Aluminium 6061 Supplier in India,https://rubinoxmetal.com/materials/aluminium-6061-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/aluminium-6063-supplier-india.html,200,https://rubinoxmetal.com/materials/aluminium-6063-supplier-india.html,0,61,text/html; charset=utf-8,Aluminium 6063 Supplier in India | Extrusion Alloy,Aluminium 6063 Supplier in India,https://rubinoxmetal.com/materials/aluminium-6063-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/aluminium-7075-supplier-india.html,200,https://rubinoxmetal.com/materials/aluminium-7075-supplier-india.html,0,57,text/html; charset=utf-8,Aluminium 7075 Supplier in India | High Strength Alloy,Aluminium 7075 Supplier in India,https://rubinoxmetal.com/materials/aluminium-7075-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/aluminium-5083-supplier-india.html,200,https://rubinoxmetal.com/materials/aluminium-5083-supplier-india.html,0,57,text/html; charset=utf-8,Aluminium 5083 Supplier in India | Marine Plates,Aluminium 5083 Supplier in India,https://rubinoxmetal.com/materials/aluminium-5083-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/aluminium-5052-supplier-india.html,200,https://rubinoxmetal.com/materials/aluminium-5052-supplier-india.html,0,56,text/html; charset=utf-8,Aluminium 5052 Supplier in India | Sheet & Plate,Aluminium 5052 Supplier in India,https://rubinoxmetal.com/materials/aluminium-5052-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/aluminium-6082-supplier-india.html,200,https://rubinoxmetal.com/materials/aluminium-6082-supplier-india.html,0,86,text/html; charset=utf-8,Aluminium 6082 Supplier in India | Structural Alloy,Aluminium 6082 Supplier in India,https://rubinoxmetal.com/materials/aluminium-6082-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/copper.html,200,https://rubinoxmetal.com/materials/copper.html,0,73,text/html; charset=utf-8,"Copper Supplier in India | C101, C110 & C122 | Rubinox","Copper C101, C110 & C122 Supplier in India",https://rubinoxmetal.com/materials/copper.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/copper-c101-supplier-india.html,200,https://rubinoxmetal.com/materials/copper-c101-supplier-india.html,0,73,text/html; charset=utf-8,Copper C101 Supplier in India | OFE Copper,Copper C101 Supplier in India,https://rubinoxmetal.com/materials/copper-c101-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/copper-c110-supplier-india.html,200,https://rubinoxmetal.com/materials/copper-c110-supplier-india.html,0,73,text/html; charset=utf-8,Copper C110 Supplier in India | ETP Copper,Copper C110 Supplier in India,https://rubinoxmetal.com/materials/copper-c110-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/copper-c122-supplier-india.html,200,https://rubinoxmetal.com/materials/copper-c122-supplier-india.html,0,66,text/html; charset=utf-8,Copper C122 Supplier in India | DHP Copper,Copper C122 Supplier in India,https://rubinoxmetal.com/materials/copper-c122-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/copper-c145-supplier-india.html,200,https://rubinoxmetal.com/materials/copper-c145-supplier-india.html,0,66,text/html; charset=utf-8,Copper C145 Supplier in India | Tellurium Copper,Copper C145 Supplier in India,https://rubinoxmetal.com/materials/copper-c145-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/copper-c172-supplier-india.html,200,https://rubinoxmetal.com/materials/copper-c172-supplier-india.html,0,67,text/html; charset=utf-8,Copper C172 Supplier in India | Beryllium Copper,Copper C172 Supplier in India,https://rubinoxmetal.com/materials/copper-c172-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/brass.html,200,https://rubinoxmetal.com/materials/brass.html,0,93,text/html; charset=utf-8,"Brass Supplier in India | C260, C360 & C464 | Rubinox","Brass C260, C360 & C464 Supplier in India",https://rubinoxmetal.com/materials/brass.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/brass-c260-supplier-india.html,200,https://rubinoxmetal.com/materials/brass-c260-supplier-india.html,0,81,text/html; charset=utf-8,Brass C260 Supplier in India | Cartridge Brass,Brass C260 Supplier in India,https://rubinoxmetal.com/materials/brass-c260-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/brass-c360-supplier-india.html,200,https://rubinoxmetal.com/materials/brass-c360-supplier-india.html,0,84,text/html; charset=utf-8,Brass C360 Supplier in India | Free Cutting Brass,Brass C360 Supplier in India,https://rubinoxmetal.com/materials/brass-c360-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/brass-c464-supplier-india.html,200,https://rubinoxmetal.com/materials/brass-c464-supplier-india.html,0,84,text/html; charset=utf-8,Brass C464 Supplier in India | Naval Brass,Brass C464 Supplier in India,https://rubinoxmetal.com/materials/brass-c464-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/brass-c280-supplier-india.html,200,https://rubinoxmetal.com/materials/brass-c280-supplier-india.html,0,81,text/html; charset=utf-8,Brass C280 Supplier in India | Muntz Brass,Brass C280 Supplier in India,https://rubinoxmetal.com/materials/brass-c280-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/brass-c385-supplier-india.html,200,https://rubinoxmetal.com/materials/brass-c385-supplier-india.html,0,62,text/html; charset=utf-8,Brass C385 Supplier in India | Architectural Brass,Brass C385 Supplier in India,https://rubinoxmetal.com/materials/brass-c385-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/carbon-steel.html,200,https://rubinoxmetal.com/materials/carbon-steel.html,0,67,text/html; charset=utf-8,"Carbon Steel Supplier India | Plates, Pipes & Bars","Carbon Steel A36, 1018, 1045 & A516 Gr 70 Supplier in India",https://rubinoxmetal.com/materials/carbon-steel.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/carbon-steel-a36-supplier-india.html,200,https://rubinoxmetal.com/materials/carbon-steel-a36-supplier-india.html,0,90,text/html; charset=utf-8,ASTM A36 Carbon Steel Supplier India | Plates & Structural Steel,ASTM A36 Carbon Steel Supplier in India,https://rubinoxmetal.com/materials/carbon-steel-a36-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/carbon-steel-1018-supplier-india.html,200,https://rubinoxmetal.com/materials/carbon-steel-1018-supplier-india.html,0,80,text/html; charset=utf-8,"Carbon Steel 1018 Supplier India | Bars, Rods & Machining Steel",Carbon Steel 1018 Supplier in India,https://rubinoxmetal.com/materials/carbon-steel-1018-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/carbon-steel-1045-supplier-india.html,200,https://rubinoxmetal.com/materials/carbon-steel-1045-supplier-india.html,0,71,text/html; charset=utf-8,"Carbon Steel 1045 Supplier India | Shafts, Bars & Rods",Carbon Steel 1045 Supplier in India,https://rubinoxmetal.com/materials/carbon-steel-1045-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/carbon-steel-a516-grade-70-supplier-india.html,200,https://rubinoxmetal.com/materials/carbon-steel-a516-grade-70-supplier-india.html,0,75,text/html; charset=utf-8,ASTM A516 Grade 70 Supplier India | Carbon Steel Pressure Vessel Plate,ASTM A516 Grade 70 Supplier in India,https://rubinoxmetal.com/materials/carbon-steel-a516-grade-70-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/mild-steel.html,200,https://rubinoxmetal.com/materials/mild-steel.html,0,73,text/html; charset=utf-8,"Mild Steel Supplier India | Plates, Pipes & Bars","Mild Steel A36, A500, 1018, 1020, S235 & S355 Supplier in India",https://rubinoxmetal.com/materials/mild-steel.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/nickel-alloys.html,200,https://rubinoxmetal.com/materials/nickel-alloys.html,0,54,text/html; charset=utf-8,"Nickel Alloy Supplier in India | Inconel, Monel & Hastelloy",Nickel Alloys Supplier in India,https://rubinoxmetal.com/materials/nickel-alloys.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/inconel-600-supplier-india.html,200,https://rubinoxmetal.com/materials/inconel-600-supplier-india.html,0,58,text/html; charset=utf-8,Inconel 600 Supplier in India | Rubinox,Inconel 600 Supplier in India,https://rubinoxmetal.com/materials/inconel-600-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/inconel-625-supplier-india.html,200,https://rubinoxmetal.com/materials/inconel-625-supplier-india.html,0,86,text/html; charset=utf-8,Inconel 625 Supplier in India | Rubinox,Inconel 625 Supplier in India,https://rubinoxmetal.com/materials/inconel-625-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/inconel-718-supplier-india.html,200,https://rubinoxmetal.com/materials/inconel-718-supplier-india.html,0,59,text/html; charset=utf-8,Inconel 718 Supplier in India | Rubinox,Inconel 718 Supplier in India,https://rubinoxmetal.com/materials/inconel-718-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/monel-400-supplier-india.html,200,https://rubinoxmetal.com/materials/monel-400-supplier-india.html,0,64,text/html; charset=utf-8,"Monel 400 Supplier in India | Alloy 400 Pipes, Plates, Bars",Monel 400 Supplier in India,https://rubinoxmetal.com/materials/monel-400-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/monel-k-500-supplier-india.html,200,https://rubinoxmetal.com/materials/monel-k-500-supplier-india.html,0,72,text/html; charset=utf-8,Monel K-500 Supplier in India | Rubinox,Monel K-500 Supplier in India,https://rubinoxmetal.com/materials/monel-k-500-supplier-india.html,"index,follow",false,true,true,true,
https://rubinoxmetal.com/materials/hastelloy-b-2-supplier-india.html,200,https://rubinoxmetal.com/materials/hastelloy-b-2-supplier-india.html,0,73,text/html; charset=utf-8,Hastelloy B-2 Supplier in India | Rubinox,Hastelloy B-2 Supplier in India,https://rubinoxmetal.com/materials/hastelloy-b-2-supplier-india.html,"index,follow",false,true,true,true,
